tests/reject/const_nonliteral.ty	SYNTAX	3754	a `const` must be a single scalar literal -- an int, float, string, bool or char. Arrays, maps and struct literals are not allowed, and neither is an expression
tests/reject/const_reassign.ty	NAME	8385	cannot assign to constant 'X'
tests/reject/dotlt_sequential.ty	SYNTAX	3987	`0..<N` counts only in a `parallel for` -- write `for i := 0; i < N; i += 1:` for a sequential count
tests/reject/dup_field.ty	SYNTAX	4694	duplicate field 'x'
tests/reject/dup_fn.ty	NAME	4275	'foo' is already defined
tests/reject/dup_fn_variant.ty	NAME	4275	'Alpha' is already defined
tests/reject/dup_fn_variant_fn_first.ty	NAME	4275	'Alpha' is already defined
tests/reject/dup_local.ty	NAME	8813	'a' is already declared in this scope
tests/reject/dup_param.ty	NAME	9301	duplicate parameter 'x'
tests/reject/dup_struct_enum.ty	NAME	4275	'X' is already defined
tests/reject/dup_variant.ty	NAME	0	variant name 'W' is already used in this package
tests/reject/enum_is_not_an_enum.ty	TYPE	7215	`is` asks an enum, Option or Result value which variant it holds; int is none of those
tests/reject/enum_is_unknown_variant.ty	TYPE	1316	'VFloat' is not a variant of Value
tests/reject/enum_key_payload.ty	TYPE	2506	map keys must be string, int (directly or through a newtype), a fieldless enum, or a hashable struct/tuple/array
tests/reject/enum_named_none.ty	NAME	4275	'None' is already defined
tests/reject/enum_typaram_max.ty	SYNTAX	4719	too many enum type parameters (max 16)
tests/reject/err_empty.ty	SYNTAX	2954	Err() carries no value -- a Result's error type cannot be void
tests/reject/explicit_count.ty	TYPE	2632	unknown type 'str'
tests/reject/explicit_noarg.ty	SEMANTIC	8966	no argument fixes 'empty''s type parameter $T -- it appears only in the return type. Give it explicitly: empty$(<the type for $T>)(...)
tests/reject/explicit_nongeneric.ty	SEMANTIC	7048	explicit type arguments given, but 'f' is not a generic function
tests/reject/extern_param_enum.ty	SEMANTIC	4585	extern fn 'ffi_take': parameter 's' must be int/char/float/bool/string/ptr/bytes, [int]/[float]/[string], or a handle (no other composites across the C boundary)
tests/reject/extern_param_newtype.ty	SEMANTIC	4585	extern fn 'ffi_take': parameter 's' must be int/char/float/bool/string/ptr/bytes, [int]/[float]/[string], or a handle (no other composites across the C boundary)
tests/reject/extern_param_struct.ty	SEMANTIC	4585	extern fn 'ffi_take': parameter 's' must be int/char/float/bool/string/ptr/bytes, [int]/[float]/[string], or a handle (no other composites across the C boundary)
tests/reject/extern_params_17.ty	TYPE	9231	too many parameters (max 16)
tests/reject/extern_ret_arr_string.ty	SEMANTIC	4611	extern fn 'ffi_names': return type must be int/char/float/bool/string/ptr/bytes, [int]/[float], Option(string), a handle, or omitted
tests/reject/extern_ret_struct.ty	SEMANTIC	4611	extern fn 'ffi_make': return type must be int/char/float/bool/string/ptr/bytes, [int]/[float], Option(string), a handle, or omitted
tests/reject/fixarr_elem_bool.ty	TYPE	2453	a fixed-size array element cannot be bool or void -- a dynamic [bool] is legal
